platform,post_id,content,publish_time,like_count,comment_count,crawl_time,url,comment_content,comment_users,polarity,intensity,specific_emotion,aspect,reason,csi_score,urgency,need_improvement,polarity_label,analysis_method,aspects,urgency_score,facility_type
weibo,weibo_19_1776504145,十年童话之路，每一公里都是奔赴奇妙的乐章。 翘首以盼花车巡游的惊喜与快乐，感受创极速光轮的心跳加速度。当阖家欢乐的旅程开启， 别克与大家一起在旅程中体验舒适与奇妙！我们一起守护每一份童心，每一段前行，都通往童话。 别克祝@上海迪士尼度假区 十周年快乐！ 你负责引领通向奇妙之路，我负责出发，加你路上更奇妙！ 🎁关注@别克 +@上海迪士尼度假区  + 转发评论本条微博， 分享你去迪士尼的奇妙座驾 抽【5】位幸运小伙伴送【上海迪士尼乐园门票1张】！ 期待与你携手共赴奇妙，开启下一段欢乐旅程！ #上海迪士尼10岁生日##加你更奇妙##加你路上更奇妙##别克至境##历喧哗跃新境# 别克的微博视频 抽奖详情,,,,2026-04-18 17:22:25,https://weibo.com/1667553532/QvS7bjrqU,祝@上海迪士尼度假区 十周年快乐！,人间那得几回闻_646,积极,5,满意,其他,SnowNLP快速分析,99,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_19_1776504145,十年童话之路，每一公里都是奔赴奇妙的乐章。 翘首以盼花车巡游的惊喜与快乐，感受创极速光轮的心跳加速度。当阖家欢乐的旅程开启， 别克与大家一起在旅程中体验舒适与奇妙！我们一起守护每一份童心，每一段前行，都通往童话。 别克祝@上海迪士尼度假区 十周年快乐！ 你负责引领通向奇妙之路，我负责出发，加你路上更奇妙！ 🎁关注@别克 +@上海迪士尼度假区  + 转发评论本条微博， 分享你去迪士尼的奇妙座驾 抽【5】位幸运小伙伴送【上海迪士尼乐园门票1张】！ 期待与你携手共赴奇妙，开启下一段欢乐旅程！ #上海迪士尼10岁生日##加你更奇妙##加你路上更奇妙##别克至境##历喧哗跃新境# 别克的微博视频 抽奖详情,,,,2026-04-18 17:22:25,https://weibo.com/1667553532/QvS7bjrqU,祝@上海迪士尼度假区 十周年快乐！,大盗夕阳红,积极,5,满意,其他,SnowNLP快速分析,99,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_19_1776504145,十年童话之路，每一公里都是奔赴奇妙的乐章。 翘首以盼花车巡游的惊喜与快乐，感受创极速光轮的心跳加速度。当阖家欢乐的旅程开启， 别克与大家一起在旅程中体验舒适与奇妙！我们一起守护每一份童心，每一段前行，都通往童话。 别克祝@上海迪士尼度假区 十周年快乐！ 你负责引领通向奇妙之路，我负责出发，加你路上更奇妙！ 🎁关注@别克 +@上海迪士尼度假区  + 转发评论本条微博， 分享你去迪士尼的奇妙座驾 抽【5】位幸运小伙伴送【上海迪士尼乐园门票1张】！ 期待与你携手共赴奇妙，开启下一段欢乐旅程！ #上海迪士尼10岁生日##加你更奇妙##加你路上更奇妙##别克至境##历喧哗跃新境# 别克的微博视频 抽奖详情,,,,2026-04-18 17:22:25,https://weibo.com/1667553532/QvS7bjrqU,黑色的消沉:,黑色的消沉,消极,4,失望,其他,SnowNLP快速分析,26,4,是,消极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",4,未知
weibo,weibo_19_1776504145,十年童话之路，每一公里都是奔赴奇妙的乐章。 翘首以盼花车巡游的惊喜与快乐，感受创极速光轮的心跳加速度。当阖家欢乐的旅程开启， 别克与大家一起在旅程中体验舒适与奇妙！我们一起守护每一份童心，每一段前行，都通往童话。 别克祝@上海迪士尼度假区 十周年快乐！ 你负责引领通向奇妙之路，我负责出发，加你路上更奇妙！ 🎁关注@别克 +@上海迪士尼度假区  + 转发评论本条微博， 分享你去迪士尼的奇妙座驾 抽【5】位幸运小伙伴送【上海迪士尼乐园门票1张】！ 期待与你携手共赴奇妙，开启下一段欢乐旅程！ #上海迪士尼10岁生日##加你更奇妙##加你路上更奇妙##别克至境##历喧哗跃新境# 别克的微博视频 抽奖详情,,,,2026-04-18 17:22:25,https://weibo.com/1667553532/QvS7bjrqU,傲慢的知知:,傲慢的知知,消极,5,失望,其他,SnowNLP快速分析,19,6,是,消极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""消极"", ""intensity"": ""5"", ""specific_emotion"": ""失望"", ""csi_score"": ""25""}]",6,未知
weibo,weibo_19_1776504145,十年童话之路，每一公里都是奔赴奇妙的乐章。 翘首以盼花车巡游的惊喜与快乐，感受创极速光轮的心跳加速度。当阖家欢乐的旅程开启， 别克与大家一起在旅程中体验舒适与奇妙！我们一起守护每一份童心，每一段前行，都通往童话。 别克祝@上海迪士尼度假区 十周年快乐！ 你负责引领通向奇妙之路，我负责出发，加你路上更奇妙！ 🎁关注@别克 +@上海迪士尼度假区  + 转发评论本条微博， 分享你去迪士尼的奇妙座驾 抽【5】位幸运小伙伴送【上海迪士尼乐园门票1张】！ 期待与你携手共赴奇妙，开启下一段欢乐旅程！ #上海迪士尼10岁生日##加你更奇妙##加你路上更奇妙##别克至境##历喧哗跃新境# 别克的微博视频 抽奖详情,,,,2026-04-18 17:22:25,https://weibo.com/1667553532/QvS7bjrqU,洛熙万花筒:,洛熙万花筒,中性,3,中性,其他,SnowNLP快速分析,50,0,否,中性,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_19_1776504145,十年童话之路，每一公里都是奔赴奇妙的乐章。 翘首以盼花车巡游的惊喜与快乐，感受创极速光轮的心跳加速度。当阖家欢乐的旅程开启， 别克与大家一起在旅程中体验舒适与奇妙！我们一起守护每一份童心，每一段前行，都通往童话。 别克祝@上海迪士尼度假区 十周年快乐！ 你负责引领通向奇妙之路，我负责出发，加你路上更奇妙！ 🎁关注@别克 +@上海迪士尼度假区  + 转发评论本条微博， 分享你去迪士尼的奇妙座驾 抽【5】位幸运小伙伴送【上海迪士尼乐园门票1张】！ 期待与你携手共赴奇妙，开启下一段欢乐旅程！ #上海迪士尼10岁生日##加你更奇妙##加你路上更奇妙##别克至境##历喧哗跃新境# 别克的微博视频 抽奖详情,,,,2026-04-18 17:22:25,https://weibo.com/1667553532/QvS7bjrqU,祝@上海迪士尼度假区 十周年快乐！,啊大哥的围脖_707,积极,5,满意,其他,SnowNLP快速分析,99,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_19_1776504145,十年童话之路，每一公里都是奔赴奇妙的乐章。 翘首以盼花车巡游的惊喜与快乐，感受创极速光轮的心跳加速度。当阖家欢乐的旅程开启， 别克与大家一起在旅程中体验舒适与奇妙！我们一起守护每一份童心，每一段前行，都通往童话。 别克祝@上海迪士尼度假区 十周年快乐！ 你负责引领通向奇妙之路，我负责出发，加你路上更奇妙！ 🎁关注@别克 +@上海迪士尼度假区  + 转发评论本条微博， 分享你去迪士尼的奇妙座驾 抽【5】位幸运小伙伴送【上海迪士尼乐园门票1张】！ 期待与你携手共赴奇妙，开启下一段欢乐旅程！ #上海迪士尼10岁生日##加你更奇妙##加你路上更奇妙##别克至境##历喧哗跃新境# 别克的微博视频 抽奖详情,,,,2026-04-18 17:22:25,https://weibo.com/1667553532/QvS7bjrqU,祝@上海迪士尼度假区 十周年快乐！,zjshangeng2_767,积极,5,满意,其他,SnowNLP快速分析,99,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_19_1776504145,十年童话之路，每一公里都是奔赴奇妙的乐章。 翘首以盼花车巡游的惊喜与快乐，感受创极速光轮的心跳加速度。当阖家欢乐的旅程开启， 别克与大家一起在旅程中体验舒适与奇妙！我们一起守护每一份童心，每一段前行，都通往童话。 别克祝@上海迪士尼度假区 十周年快乐！ 你负责引领通向奇妙之路，我负责出发，加你路上更奇妙！ 🎁关注@别克 +@上海迪士尼度假区  + 转发评论本条微博， 分享你去迪士尼的奇妙座驾 抽【5】位幸运小伙伴送【上海迪士尼乐园门票1张】！ 期待与你携手共赴奇妙，开启下一段欢乐旅程！ #上海迪士尼10岁生日##加你更奇妙##加你路上更奇妙##别克至境##历喧哗跃新境# 别克的微博视频 抽奖详情,,,,2026-04-18 17:22:25,https://weibo.com/1667553532/QvS7bjrqU,祝@上海迪士尼度假区 十周年快乐！,不得不帅得狠哥_794,积极,5,满意,其他,SnowNLP快速分析,99,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_19_1776504145,十年童话之路，每一公里都是奔赴奇妙的乐章。 翘首以盼花车巡游的惊喜与快乐，感受创极速光轮的心跳加速度。当阖家欢乐的旅程开启， 别克与大家一起在旅程中体验舒适与奇妙！我们一起守护每一份童心，每一段前行，都通往童话。 别克祝@上海迪士尼度假区 十周年快乐！ 你负责引领通向奇妙之路，我负责出发，加你路上更奇妙！ 🎁关注@别克 +@上海迪士尼度假区  + 转发评论本条微博， 分享你去迪士尼的奇妙座驾 抽【5】位幸运小伙伴送【上海迪士尼乐园门票1张】！ 期待与你携手共赴奇妙，开启下一段欢乐旅程！ #上海迪士尼10岁生日##加你更奇妙##加你路上更奇妙##别克至境##历喧哗跃新境# 别克的微博视频 抽奖详情,,,,2026-04-18 17:22:25,https://weibo.com/1667553532/QvS7bjrqU,#上海迪士尼10岁生日#生日快乐#别克#,dfgghgh2013,消极,5,失望,其他,SnowNLP快速分析,13,8,是,消极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",8,未知
weibo,weibo_19_1776504145,十年童话之路，每一公里都是奔赴奇妙的乐章。 翘首以盼花车巡游的惊喜与快乐，感受创极速光轮的心跳加速度。当阖家欢乐的旅程开启， 别克与大家一起在旅程中体验舒适与奇妙！我们一起守护每一份童心，每一段前行，都通往童话。 别克祝@上海迪士尼度假区 十周年快乐！ 你负责引领通向奇妙之路，我负责出发，加你路上更奇妙！ 🎁关注@别克 +@上海迪士尼度假区  + 转发评论本条微博， 分享你去迪士尼的奇妙座驾 抽【5】位幸运小伙伴送【上海迪士尼乐园门票1张】！ 期待与你携手共赴奇妙，开启下一段欢乐旅程！ #上海迪士尼10岁生日##加你更奇妙##加你路上更奇妙##别克至境##历喧哗跃新境# 别克的微博视频 抽奖详情,,,,2026-04-18 17:22:25,https://weibo.com/1667553532/QvS7bjrqU,祝@上海迪士尼度假区 十周年快乐！,zjjhzy88,积极,5,满意,其他,SnowNLP快速分析,99,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_19_1776504145,十年童话之路，每一公里都是奔赴奇妙的乐章。 翘首以盼花车巡游的惊喜与快乐，感受创极速光轮的心跳加速度。当阖家欢乐的旅程开启， 别克与大家一起在旅程中体验舒适与奇妙！我们一起守护每一份童心，每一段前行，都通往童话。 别克祝@上海迪士尼度假区 十周年快乐！ 你负责引领通向奇妙之路，我负责出发，加你路上更奇妙！ 🎁关注@别克 +@上海迪士尼度假区  + 转发评论本条微博， 分享你去迪士尼的奇妙座驾 抽【5】位幸运小伙伴送【上海迪士尼乐园门票1张】！ 期待与你携手共赴奇妙，开启下一段欢乐旅程！ #上海迪士尼10岁生日##加你更奇妙##加你路上更奇妙##别克至境##历喧哗跃新境# 别克的微博视频 抽奖详情,,,,2026-04-18 17:22:25,https://weibo.com/1667553532/QvS7bjrqU,#上海迪士尼10岁生日#生日快乐#别克#,ccccVDBe,消极,5,失望,其他,SnowNLP快速分析,13,8,是,消极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",8,未知
weibo,weibo_19_1776504145,十年童话之路，每一公里都是奔赴奇妙的乐章。 翘首以盼花车巡游的惊喜与快乐，感受创极速光轮的心跳加速度。当阖家欢乐的旅程开启， 别克与大家一起在旅程中体验舒适与奇妙！我们一起守护每一份童心，每一段前行，都通往童话。 别克祝@上海迪士尼度假区 十周年快乐！ 你负责引领通向奇妙之路，我负责出发，加你路上更奇妙！ 🎁关注@别克 +@上海迪士尼度假区  + 转发评论本条微博， 分享你去迪士尼的奇妙座驾 抽【5】位幸运小伙伴送【上海迪士尼乐园门票1张】！ 期待与你携手共赴奇妙，开启下一段欢乐旅程！ #上海迪士尼10岁生日##加你更奇妙##加你路上更奇妙##别克至境##历喧哗跃新境# 别克的微博视频 抽奖详情,,,,2026-04-18 17:22:25,https://weibo.com/1667553532/QvS7bjrqU,十周年快乐,msqiqi01_324,积极,5,满意,其他,SnowNLP快速分析,98,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_19_1776504145,十年童话之路，每一公里都是奔赴奇妙的乐章。 翘首以盼花车巡游的惊喜与快乐，感受创极速光轮的心跳加速度。当阖家欢乐的旅程开启， 别克与大家一起在旅程中体验舒适与奇妙！我们一起守护每一份童心，每一段前行，都通往童话。 别克祝@上海迪士尼度假区 十周年快乐！ 你负责引领通向奇妙之路，我负责出发，加你路上更奇妙！ 🎁关注@别克 +@上海迪士尼度假区  + 转发评论本条微博， 分享你去迪士尼的奇妙座驾 抽【5】位幸运小伙伴送【上海迪士尼乐园门票1张】！ 期待与你携手共赴奇妙，开启下一段欢乐旅程！ #上海迪士尼10岁生日##加你更奇妙##加你路上更奇妙##别克至境##历喧哗跃新境# 别克的微博视频 抽奖详情,,,,2026-04-18 17:22:25,https://weibo.com/1667553532/QvS7bjrqU,#上海迪士尼10岁生日#生日快乐#别克#,le4xl3smcs,消极,5,失望,其他,SnowNLP快速分析,13,8,是,消极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",8,未知
